,Row.names,baseMean,log2FoldChange,lfcSE,pvalue,padj,significant
1824,ENSG00000091106,661.0611365,0.007768903,0.084717715,0.903617022,0.953565355,unchanged
1825,ENSG00000091127,29.73234287,0.041754734,0.096904663,0.523354923,0.711287853,unchanged
1826,ENSG00000091128,0.247165969,0.001859161,0.128677306,0.740464142,NA,unchanged
1827,ENSG00000091129,44.37810966,0.021510394,0.107806767,0.708475122,0.83923737,unchanged
1828,ENSG00000091136,0.266406843,0.001962781,0.128659823,0.946935013,NA,unchanged
1829,ENSG00000091137,2.769041496,0.049175033,0.130976512,0.282979633,NA,unchanged
1830,ENSG00000091138,0.150716533,-0.001363248,0.128691209,0.913823893,NA,unchanged
1831,ENSG00000091140,825.558738,0.09183381,0.057611413,0.072182044,0.216214933,unchanged
1832,ENSG00000091157,449.6084579,0.068154523,0.061928608,0.212348121,0.415656956,unchanged
1833,ENSG00000091164,138.6556428,0.163682952,0.091011624,0.021826533,0.102650709,unchanged
1834,ENSG00000091181,250.8018401,0.022057154,0.111526114,0.706758594,0.838023276,unchanged
1835,ENSG00000091262,18.5393294,-0.103284861,0.139181854,0.142655109,0.327770479,unchanged
1836,ENSG00000091317,5718.769116,0.035977262,0.081020403,0.568584708,0.743695042,unchanged
1837,ENSG00000091409,409.4393425,0.039558191,0.106970977,0.544465142,0.727407531,unchanged
1838,ENSG00000091428,2.754937579,0.254862825,0.521095403,0.015279851,NA,unchanged
1839,ENSG00000091436,267.7527287,0.178934472,0.084668797,0.009420095,0.060882608,unchanged
1840,ENSG00000091483,229.5770005,0.180312191,0.085888496,0.009996559,0.062891991,unchanged
1841,ENSG00000091490,454.2307841,-0.054912492,0.079427223,0.378114405,0.584643825,unchanged
1842,ENSG00000091513,16.3234681,-0.135972662,0.14527541,0.081668306,0.232347591,unchanged
1843,ENSG00000091527,1556.594837,0.082636026,0.051056706,0.075892804,0.22282198,unchanged
1844,ENSG00000091536,0.964502023,0.019460643,0.128299009,0.417308664,NA,unchanged
1845,ENSG00000091542,640.5372792,-0.206332047,0.07440177,0.001495095,0.018761208,downregulated
1846,ENSG00000091583,0.123057738,-0.000948334,0.128694955,0.960735706,NA,unchanged
1847,ENSG00000091592,1684.85982,-0.353324561,0.134469873,0.000650463,0.011078416,downregulated
1848,ENSG00000091622,2.97489708,-0.026374343,0.124215011,0.524031804,NA,unchanged
1849,ENSG00000091640,81.23394206,0.029060699,0.075349417,0.635904652,0.791025223,unchanged
1850,ENSG00000091651,5.280446599,0.009194656,0.114887279,0.855238448,0.926261835,unchanged
1851,ENSG00000091656,0.070634123,0.00040277,0.128678683,0.986568654,NA,unchanged
1852,ENSG00000091732,64.8016199,-0.010108399,0.07850545,0.868027083,0.9342655,unchanged
1853,ENSG00000091831,12.29067327,0.223825773,0.199738811,0.024890864,0.111515997,unchanged
1854,ENSG00000091844,8.287757947,0.013703009,0.115527378,0.793683541,0.891452884,unchanged
1855,ENSG00000091879,0.527935246,-0.004892607,0.128357054,0.916810107,NA,unchanged
1856,ENSG00000091947,172.5814051,-0.057575188,0.067722078,0.317320411,0.529607116,unchanged
1857,ENSG00000091972,67.61110194,0.095025817,0.119656671,0.18850888,0.385292622,unchanged
1858,ENSG00000091986,0.498905831,0.016020976,0.129730897,0.247589942,NA,unchanged
1859,ENSG00000092009,0.211841083,0.00210148,0.128694307,0.70534526,NA,unchanged
1860,ENSG00000092010,1942.37507,-0.016885672,0.074414911,0.779071886,0.88364615,unchanged
1861,ENSG00000092020,497.0390153,0.188803447,0.096568451,0.011658399,0.06931439,unchanged
1862,ENSG00000092036,415.589722,0.122573243,0.103699902,0.096937598,0.257873014,unchanged
1863,ENSG00000092051,3.034083424,-0.070362491,0.14344617,0.16125111,NA,unchanged
1864,ENSG00000092054,0.015396505,-0.000953854,0.128699465,0.994080784,NA,unchanged
1865,ENSG00000092067,33.409422,-0.01819644,0.104866989,0.771902441,0.880418234,unchanged
1866,ENSG00000092068,10.83034209,-0.038762301,0.126520889,0.375221051,0.5826155,unchanged
1867,ENSG00000092094,164.6991418,0.050842998,0.068143972,0.375603288,0.58270098,unchanged
1868,ENSG00000092096,5.373496596,0.019516275,0.116854509,0.701694554,0.834807832,unchanged
1869,ENSG00000092098,269.5933352,-0.418256882,0.140312901,0.000193453,0.00508079,downregulated
1870,ENSG00000092108,808.4966464,0.252370447,0.093663492,0.000969078,0.014253992,upregulated
1871,ENSG00000092140,371.9938502,0.106137759,0.077302997,0.088854213,0.244560507,unchanged
1872,ENSG00000092148,1769.399419,0.052362009,0.069221701,0.368019705,0.576341846,unchanged
1873,ENSG00000092199,6237.99027,0.061518715,0.057498648,0.227293411,0.433157916,unchanged
1874,ENSG00000092200,58.09299651,0.037037281,0.097786023,0.564961653,0.741478688,unchanged
1875,ENSG00000092201,1156.126012,-0.049564549,0.04755239,0.259981864,0.471366122,unchanged
1876,ENSG00000092203,305.8515804,-0.079294764,0.091439927,0.240543357,0.448821866,unchanged
1877,ENSG00000092208,60.95822412,0.062187842,0.080353542,0.323054951,0.535533124,unchanged
1878,ENSG00000092295,5.351529959,-0.079014982,0.146080919,0.142831673,0.327849617,unchanged
1879,ENSG00000092330,611.4320248,-0.07291924,0.060376538,0.171315264,0.364796087,unchanged
1880,ENSG00000092345,1.277044957,0.009420945,0.126610215,0.698247877,NA,unchanged
1881,ENSG00000092377,0.059578343,0.001076839,0.128699546,0.879550675,NA,unchanged
1882,ENSG00000092421,1.528439899,0.006048887,0.124586698,0.841900698,NA,unchanged
1883,ENSG00000092439,1669.25006,0.092283193,0.064818427,0.096142403,0.256645516,unchanged
1884,ENSG00000092445,4.872121195,0.026144224,0.11643639,0.625938872,0.785246073,unchanged
1885,ENSG00000092470,39.73696761,-0.015565072,0.096604594,0.806167128,0.898303028,unchanged
1886,ENSG00000092529,50.14962038,-0.123488004,0.137345794,0.099616069,0.262152541,unchanged
1887,ENSG00000092531,1322.778487,0.104770706,0.077934753,0.099042398,0.261362409,unchanged
1888,ENSG00000092607,0.171117932,7.68E-05,0.128676594,0.946051207,NA,unchanged
1889,ENSG00000092621,20.73624254,0.049514207,0.110595255,0.446707546,0.648576434,unchanged
1890,ENSG00000092758,18.61552498,-0.056485278,0.127876963,0.28610417,0.499371339,unchanged
1891,ENSG00000092820,1060.900119,-0.140669455,0.080678327,0.033104021,0.133809768,unchanged
1892,ENSG00000092841,6178.834252,0.21944197,0.122207763,0.011558265,0.068966562,unchanged
1893,ENSG00000092847,907.0303446,-0.21460257,0.093100418,0.004012726,0.034518419,downregulated
1894,ENSG00000092850,4.822443891,-0.02261385,0.128366832,0.34018039,NA,unchanged
1895,ENSG00000092853,49.93117445,0.0162371,0.098250781,0.79479524,0.892128456,unchanged
1896,ENSG00000092871,638.8998452,-0.102800019,0.095017554,0.138201572,0.321541093,unchanged
1897,ENSG00000092929,517.8458909,-0.542122576,0.151824783,1.57E-05,0.000998712,downregulated
1898,ENSG00000092931,224.0222252,0.081034249,0.060476076,0.122881982,0.298144618,unchanged
1899,ENSG00000092964,590.9340879,-0.274997705,0.133380161,0.005126874,0.041136845,downregulated
1900,ENSG00000092969,12.02917735,-0.005327401,0.113821826,0.9188949,0.961249485,unchanged
1901,ENSG00000092978,208.4326094,0.098836999,0.064917568,0.077240498,0.225118073,unchanged
1902,ENSG00000093000,1190.574054,-0.035497677,0.086849449,0.586054295,0.755619701,unchanged
1903,ENSG00000093009,5.542875771,0.061085448,0.136011028,0.203936682,0.404817448,unchanged
1904,ENSG00000093010,165.5100373,-0.079196926,0.090750063,0.245110126,0.453612682,unchanged
1905,ENSG00000093072,916.2456107,-0.19887998,0.116574611,0.017333451,0.088856407,unchanged
1906,ENSG00000093134,1468.37201,0.128423019,0.130592827,0.094974292,0.255052227,unchanged
1907,ENSG00000093144,459.9333877,0.081599605,0.075059234,0.183912593,0.380197845,unchanged
1908,ENSG00000093167,141.1572365,0.106417666,0.0838389,0.112608172,0.28184624,unchanged
1909,ENSG00000093183,286.1468824,0.018961275,0.055037331,0.701138837,0.834505344,unchanged
1910,ENSG00000093217,11.81544681,0.085147964,0.129094233,0.203208928,0.403995228,unchanged
1911,ENSG00000094631,251.2048265,-0.030845209,0.080878277,0.623261678,0.78359205,unchanged
1912,ENSG00000094661,0.018484365,-0.000570369,0.128698295,0.988855427,NA,unchanged
1913,ENSG00000094755,0.174876115,0.001019174,0.128680663,0.870565894,NA,unchanged
1914,ENSG00000094804,18.54213517,0.027174118,0.106562963,0.652851769,0.803282188,unchanged
1915,ENSG00000094841,148.9874901,0.208028317,0.078649902,0.001665054,0.020022603,upregulated
1916,ENSG00000094880,346.230622,0.063902202,0.061958228,0.234220871,0.440981734,unchanged
1917,ENSG00000094914,136.8210364,-0.033961402,0.07354226,0.572981505,0.746410712,unchanged
1918,ENSG00000094916,659.9181235,-0.06369283,0.082770864,0.31627532,0.528436347,unchanged
1919,ENSG00000094963,0.984742774,0.013206177,0.127258348,0.474143029,NA,unchanged
1920,ENSG00000094975,1909.303248,0.036656682,0.097691434,0.567232308,0.742603632,unchanged
1921,ENSG00000095002,474.4607777,0.118305816,0.065219989,0.036550008,0.14255805,unchanged
1922,ENSG00000095015,863.8913319,0.122335811,0.134738634,0.0962925,0.256779768,unchanged
1923,ENSG00000095059,160.4188358,-0.002221396,0.06879955,0.968229029,0.984807319,unchanged
1924,ENSG00000095066,14.17508255,-0.010040723,0.104592936,0.864225312,0.9319628,unchanged
1925,ENSG00000095139,907.5694402,-0.082012773,0.052498199,0.087852732,0.242708515,unchanged
1926,ENSG00000095203,0.074301067,-0.000999098,0.128694935,0.981501161,NA,unchanged
1927,ENSG00000095209,60.26439514,0.133182581,0.0938354,0.063841058,0.199935236,unchanged
1928,ENSG00000095261,444.9051672,0.034136024,0.062338185,0.527118289,0.714228511,unchanged
1929,ENSG00000095303,359.5374744,0.002265424,0.115274485,0.95727362,0.97925748,unchanged
1930,ENSG00000095319,155.3812366,-0.304508156,0.193487961,0.008542541,0.057487068,unchanged
1931,ENSG00000095321,134.2294571,0.00338401,0.112170079,0.953120887,0.976943088,unchanged
1932,ENSG00000095370,395.954611,-0.41295772,0.139636547,0.000230372,0.005765954,downregulated
1933,ENSG00000095380,199.6743093,0.162218551,0.081003218,0.014549576,0.08007184,unchanged
1934,ENSG00000095383,151.8652152,-0.345825714,0.120381089,0.00038438,0.008351978,downregulated
1935,ENSG00000095397,10.28038096,-0.154920403,0.190750953,0.052324364,0.176381276,unchanged
1936,ENSG00000095464,0.036846953,-6.09E-05,0.128696133,0.951662654,NA,unchanged
1937,ENSG00000095485,253.4996572,-0.09592396,0.064395738,0.08249018,0.233670998,unchanged
1938,ENSG00000095539,0.920154844,-0.021273585,0.129556068,0.376328807,NA,unchanged
1939,ENSG00000095564,2323.940347,0.11386248,0.066650994,0.043688826,0.157872538,unchanged
1940,ENSG00000095574,195.2645952,0.24397256,0.085670936,0.000873892,0.013365244,upregulated
1941,ENSG00000095585,80.09761516,0.092070732,0.108363259,0.205249058,0.406242273,unchanged
1942,ENSG00000095587,0.634257281,0.000138738,0.127412322,0.783808054,NA,unchanged
1943,ENSG00000095596,0.032613937,0.000900235,0.128699329,0.885131249,NA,unchanged
1944,ENSG00000095627,3.439285992,0.026246047,0.127419208,0.409464377,NA,unchanged
1945,ENSG00000095637,38.22570407,0.143750216,0.146195949,0.077535477,0.225545865,unchanged
1946,ENSG00000095713,0.055503609,0.000802131,0.128688532,0.969734311,NA,unchanged
1947,ENSG00000095739,4.632457853,0.026326887,0.121201942,0.582559622,NA,unchanged
1948,ENSG00000095752,0.006580915,-0.000529198,0.128698781,0.972682484,NA,unchanged
1949,ENSG00000095777,0.692438341,0.000112972,0.127267609,0.956090585,NA,unchanged
1950,ENSG00000095787,1671.921605,0.147158135,0.084239025,0.030250088,0.126378349,unchanged
1951,ENSG00000095794,90.96144759,0.091637519,0.098318389,0.183658548,0.379897452,unchanged
1952,ENSG00000095906,70.33299445,-0.148282517,0.101538671,0.047655687,0.166520438,unchanged
1953,ENSG00000095932,70.1975982,0.355145263,0.329348755,0.008880477,0.058796688,unchanged
1954,ENSG00000095951,1232.869472,0.103817801,0.074441651,0.091493294,0.248739066,unchanged
1955,ENSG00000095970,0.582525528,0.002296496,0.128298693,0.722598081,NA,unchanged
1956,ENSG00000096006,119.1989451,0.147859514,0.204778281,0.047044639,0.165475183,unchanged
1957,ENSG00000096060,1090.453511,0.048074082,0.102706306,0.464936643,0.663421451,unchanged
1958,ENSG00000096063,836.0195088,0.007984449,0.091341422,0.90380546,0.953608684,unchanged
1959,ENSG00000096070,198.8864482,-0.287042449,0.136416023,0.00318105,0.029729182,downregulated
1960,ENSG00000096080,69.10543296,0.029353231,0.078506241,0.639028739,0.793165705,unchanged
1961,ENSG00000096088,0.055965838,0.000712494,0.128682964,0.988272168,NA,unchanged
1962,ENSG00000096092,25.13177661,-0.005204132,0.087332764,0.935489822,0.968787637,unchanged
1963,ENSG00000096093,74.55761417,0.017563202,0.081789915,0.780481475,0.884354083,unchanged
1964,ENSG00000096264,0.006625679,-0.000286587,0.128699097,0.958896906,NA,unchanged
1965,ENSG00000096384,2292.238,-0.027627566,0.078459043,0.657871718,0.806197669,unchanged
1966,ENSG00000096401,616.7932344,0.05251529,0.068687021,0.364353721,0.573259863,unchanged
1967,ENSG00000096433,198.1084636,-0.370543835,0.174563104,0.002027846,0.022580382,downregulated
1968,ENSG00000096654,91.66251563,0.02304048,0.095813278,0.717689057,0.84576707,unchanged
1969,ENSG00000096696,18.14904577,0.012749122,0.125198162,0.705371408,NA,unchanged
1970,ENSG00000096717,86.52601985,-0.048628225,0.116176655,0.410191708,0.616981463,unchanged
1971,ENSG00000096746,786.9978968,0.154471275,0.077261563,0.016447091,0.086130983,unchanged
1972,ENSG00000096872,67.97872571,0.208422953,0.11744197,0.01308064,0.074751915,unchanged
1973,ENSG00000096968,1474.313919,0.139653469,0.096705287,0.056412394,0.185376054,unchanged
1974,ENSG00000096996,142.9421295,-0.125786041,0.108756322,0.09272975,0.250727186,unchanged
1975,ENSG00000097007,153.9102024,-0.257958584,0.116250525,0.003140673,0.029493524,downregulated
1976,ENSG00000097021,23.31791713,-0.065778586,0.118465536,0.318305043,0.530751667,unchanged
1977,ENSG00000097033,2025.839708,0.108686589,0.083014718,0.100211515,0.26324304,unchanged
1978,ENSG00000097046,132.7524348,0.138533834,0.08579779,0.039951228,0.149904687,unchanged
1979,ENSG00000097096,39.41325407,0.358234937,0.153619833,0.001377043,0.017647832,upregulated
1980,ENSG00000099139,136.6374645,-0.046332155,0.077489808,0.450897506,0.652877427,unchanged
1981,ENSG00000099194,55.38426783,0.005049682,0.092018191,0.939400367,0.97051174,unchanged
1982,ENSG00000099203,61.36690891,0.064245159,0.092176375,0.339828892,0.550959274,unchanged
1983,ENSG00000099204,1436.428224,0.015178569,0.076003673,0.806248483,0.898303028,unchanged
1984,ENSG00000099219,342.8289244,-0.077917523,0.078554041,0.215251789,0.418735069,unchanged
1985,ENSG00000099246,1758.841036,0.171454042,0.100851836,0.022998231,0.106106172,unchanged
1986,ENSG00000099250,32.632211,0.095079459,0.128110138,0.187635434,0.384408236,unchanged
1987,ENSG00000099256,35.157696,0.118005151,0.150467894,0.111718083,0.280735291,unchanged
1988,ENSG00000099260,0.160803699,0.000666704,0.128680859,0.951327045,NA,unchanged
1989,ENSG00000099282,13.20848877,-0.000705782,0.107203517,0.988835903,0.994642351,unchanged
1990,ENSG00000099284,16.82810984,0.040495862,0.099188933,0.530576409,0.716277559,unchanged
1991,ENSG00000099290,353.1895665,-0.038709401,0.07540585,0.532051926,0.717292959,unchanged
1992,ENSG00000099308,465.1063443,-0.311120185,0.182983608,0.006018904,0.046051772,downregulated
1993,ENSG00000099326,30.91898962,-0.152390375,0.148180114,0.063111165,0.198617925,unchanged
1994,ENSG00000099330,23.771708,-0.150496066,0.131592533,0.069403639,0.211170754,unchanged
1995,ENSG00000099331,1240.340634,-0.266815885,0.103930296,0.001289613,0.016983376,downregulated
1996,ENSG00000099337,143.5710505,-0.271130233,0.104758282,0.001452914,0.018365093,downregulated
1997,ENSG00000099338,12.33491391,-0.030369306,0.106763821,0.620431866,0.781240671,unchanged
1998,ENSG00000099341,411.0143346,0.077775703,0.062603014,0.154349062,0.343740204,unchanged
1999,ENSG00000099364,33.3402846,-0.732318543,0.163174139,2.36E-07,0.000138052,downregulated
2000,ENSG00000099365,2.474787754,-0.02345533,0.122934621,0.573709574,NA,unchanged
2001,ENSG00000099377,10.39527094,-0.000418203,0.1102568,0.992889931,0.996515654,unchanged
2002,ENSG00000099381,45.70540851,-0.581895,0.190662817,9.59E-05,0.003229902,downregulated
2003,ENSG00000099385,55.46493245,-0.031508227,0.076041529,0.604986979,0.769988485,unchanged
2004,ENSG00000099399,0.073641416,0.000242499,0.12869087,0.904183874,NA,unchanged
2005,ENSG00000099622,930.9827581,-0.002908183,0.061152374,0.954985467,0.978367825,unchanged
2006,ENSG00000099624,71.83304095,-0.076632884,0.094439932,0.261659609,0.472840005,unchanged
2007,ENSG00000099625,0.090180333,0.000762824,0.128691247,0.925602841,NA,unchanged
2008,ENSG00000099715,0.223325076,0.000591061,0.128640231,0.947247558,NA,unchanged
2009,ENSG00000099769,0.432792498,0.000241717,0.128519986,0.779997106,NA,unchanged
2010,ENSG00000099783,378.3193508,-0.192604037,0.101644914,0.01442716,0.079746933,unchanged
2011,ENSG00000099785,472.2175123,0.157880511,0.175929741,0.062840238,0.198125681,unchanged
2012,ENSG00000099795,116.1101285,0.026184093,0.083346249,0.678684813,0.819484384,unchanged
2013,ENSG00000099797,65.07680669,-0.123918353,0.118518071,0.105528956,0.271270842,unchanged
2014,ENSG00000099800,54.58814022,-0.038499808,0.088324738,0.545122456,0.727864163,unchanged
2015,ENSG00000099804,983.7703431,0.097252813,0.142091309,0.155907999,0.345446725,unchanged
2016,ENSG00000099810,319.6738393,0.167285683,0.073667585,0.007495843,0.053232407,unchanged
2017,ENSG00000099812,0.009075278,-0.000394076,0.128699458,0.966452739,NA,unchanged
2018,ENSG00000099814,2.096231057,-1.032360596,0.593203266,0.001178783,NA,unchanged
2019,ENSG00000099817,89.91263981,-0.031582544,0.084765958,0.622162001,0.782707167,unchanged
2020,ENSG00000099821,83.96855831,-0.360267886,0.143026125,0.000936068,0.013924396,downregulated
2021,ENSG00000099822,2.517333392,-0.00524504,0.122122882,0.884864522,NA,unchanged
2022,ENSG00000099834,0.280729299,4.18E-05,0.128634404,0.904498319,NA,unchanged
2023,ENSG00000099840,6.618776051,-0.004222127,0.107099056,0.937930598,0.96981155,unchanged
2024,ENSG00000099849,54.95771218,-0.091358955,0.09087068,0.179883552,0.375401851,unchanged
2025,ENSG00000099860,309.2823656,0.024625993,0.088462056,0.708047546,0.839120308,unchanged
2026,ENSG00000099864,0.41508862,-0.018536541,0.13033059,0.365357852,NA,unchanged
2027,ENSG00000099866,2.905259065,-0.010415488,0.120981564,0.80119194,NA,unchanged
2028,ENSG00000099875,705.9009762,-0.260758335,0.129305615,0.005360306,0.042419666,downregulated
2029,ENSG00000099889,7.502690774,-0.125073399,0.185921947,0.066685871,0.205659345,unchanged
2030,ENSG00000099899,59.09027404,-0.185771676,0.153659261,0.037116876,0.143541401,unchanged
2031,ENSG00000099901,125.8599056,0.087680984,0.090684419,0.197502305,0.396495615,unchanged
2032,ENSG00000099904,37.00766438,-0.510717998,0.182295974,0.000246616,0.005977943,downregulated
2033,ENSG00000099910,149.0958189,-0.237901533,0.100433315,0.002693586,0.026996326,downregulated
2034,ENSG00000099917,50.70439756,-0.178017022,0.197755043,0.048199595,0.1674945,unchanged
2035,ENSG00000099937,0.0521665,0.000560741,0.128692742,0.925993646,NA,unchanged
2036,ENSG00000099940,285.1767442,0.007504641,0.053026537,0.877704283,0.939662158,unchanged
2037,ENSG00000099942,1400.305457,-0.075395843,0.056077192,0.134499488,0.315901479,unchanged
2038,ENSG00000099949,113.4594594,-0.256176752,0.144286284,0.008631712,0.05780075,unchanged
2039,ENSG00000099953,4.950800471,-0.06967487,0.139108418,0.190217725,0.387347879,unchanged
2040,ENSG00000099954,2.82448834,-0.108702556,0.172342607,0.080247399,0.230102393,unchanged
2041,ENSG00000099956,120.9022633,-0.1326478,0.108412552,0.077889528,0.226168659,unchanged
2042,ENSG00000099957,1.863492968,0.01672598,0.123384148,0.646176191,NA,unchanged
